Entry	Entry name	Protein names	Status	Gene names  (primary )
V9XRP8	V9XRP8_ZAPTR	Beta acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMN8	A0A191VMN8_9SCIU	Beta-acid glucosidase (Fragment)	unreviewed	GBA
A0A1U7QQN7	A0A1U7QQN7_MESAU	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	Gba2
A0A191VMR1	A0A191VMR1_UROEL	Beta-acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMR2	A0A191VMR2_UROPR	Beta-acid glucosidase (Fragment)	unreviewed	GBA
A0A1U7R3D6	A0A1U7R3D6_MESAU	Glucosylceramidase (EC 3.2.1.45)	unreviewed	Gba
A0A191VMP4	A0A191VMP4_UROPR	Beta-acid glucosidase (Fragment)	unreviewed	GBA
I3M5Q7	I3M5Q7_ICTTR	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
A0A191VMS7	A0A191VMS7_AMMLU	Beta-acid glucosidase (Fragment)	unreviewed	GBA
V9XVH8	V9XVH8_ZAPHU	Beta acid glucosidase (Fragment)	unreviewed	GBA
V9XX46	V9XX46_ZAPHU	Beta acid glucosidase (Fragment)	unreviewed	GBA
A0A0G2JVP8	A0A0G2JVP8_RAT	Glucosylceramidase beta 3	unreviewed	Gba3
V9XVM4	V9XVM4_ZAPPR	Beta acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMQ4	A0A191VMQ4_9SCIU	Beta-acid glucosidase (Fragment)	unreviewed	GBA
D4A6U0	D4A6U0_RAT	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	Gba2
G3V8Y1	G3V8Y1_RAT	Glucosidase, beta, acid 3 (Cytosolic) (Predicted) (Glucosylceramidase beta 3)	unreviewed	Gba3
V9XVL8	V9XVL8_ZAPPR	Beta acid glucosidase (Fragment)	unreviewed	GBA
W5U2Z9	W5U2Z9_ZAPPR	Beta-acid glucosidase (Fragment)	unreviewed	GBA
V9XVM9	V9XVM9_ZAPTR	Beta acid glucosidase (Fragment)	unreviewed	GBA
V9XUN5	V9XUN5_ZAPTR	Beta acid glucosidase (Fragment)	unreviewed	GBA
V9XX58	V9XX58_ZAPPR	Beta acid glucosidase (Fragment)	unreviewed	GBA
W5U342	W5U342_ZAPPR	Beta-acid glucosidase (Fragment)	unreviewed	GBA
V9XXA0	V9XXA0_ZAPTR	Beta acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMQ6	A0A191VMQ6_URORI	Beta-acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMP3	A0A191VMP3_9SCIU	Beta-acid glucosidase (Fragment)	unreviewed	GBA
V9XRI1	V9XRI1_NAPIN	Beta acid glucosidase (Fragment)	unreviewed	GBA
W5U3Y5	W5U3Y5_ZAPPR	Beta-acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMQ9	A0A191VMQ9_9SCIU	Beta-acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMQ7	A0A191VMQ7_9SCIU	Beta-acid glucosidase (Fragment)	unreviewed	GBA
W5U3G4	W5U3G4_ZAPPR	Beta-acid glucosidase (Fragment)	unreviewed	GBA
V9XV50	V9XV50_NAPIN	Beta acid glucosidase (Fragment)	unreviewed	GBA
V9XRJ7	V9XRJ7_ZAPHU	Beta acid glucosidase (Fragment)	unreviewed	GBA
V9XVL3	V9XVL3_ZAPPR	Beta acid glucosidase (Fragment)	unreviewed	GBA
A0A1S3F3F8	A0A1S3F3F8_DIPOR	Glucosylceramidase (EC 3.2.1.45)	unreviewed	Gba
V9XRL9	V9XRL9_ZAPPR	Beta acid glucosidase (Fragment)	unreviewed	GBA
V9XX15	V9XX15_NAPIN	Beta acid glucosidase (Fragment)	unreviewed	GBA
V9XX09	V9XX09_NAPIN	Beta acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMS6	A0A191VMS6_UROWA	Beta-acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMR0	A0A191VMR0_UROTO	Beta-acid glucosidase (Fragment)	unreviewed	GBA
V9XUH4	V9XUH4_ZAPHU	Beta acid glucosidase (Fragment)	unreviewed	GBA
V9XVI3	V9XVI3_ZAPHU	Beta acid glucosidase (Fragment)	unreviewed	GBA
V9XX63	V9XX63_ZAPPR	Beta acid glucosidase (Fragment)	unreviewed	GBA
V9XRJ2	V9XRJ2_ZAPHU	Beta acid glucosidase (Fragment)	unreviewed	GBA
V9XV85	V9XV85_ZAPHU	Beta acid glucosidase (Fragment)	unreviewed	GBA
W5U3Y0	W5U3Y0_ZAPPR	Beta-acid glucosidase (Fragment)	unreviewed	GBA
V9XRK9	V9XRK9_ZAPHU	Beta acid glucosidase (Fragment)	unreviewed	GBA
V9XUM0	V9XUM0_ZAPPR	Beta acid glucosidase (Fragment)	unreviewed	GBA
V9XX68	V9XX68_ZAPPR	Beta acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMR4	A0A191VMR4_UROAR	Beta-acid glucosidase (Fragment)	unreviewed	GBA
V9XRI7	V9XRI7_ZAPHU	Beta acid glucosidase (Fragment)	unreviewed	GBA
V9XRL4	V9XRL4_ZAPPR	Beta acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMR6	A0A191VMR6_UROEL	Beta-acid glucosidase (Fragment)	unreviewed	GBA
V9XUI2	V9XUI2_ZAPHU	Beta acid glucosidase (Fragment)	unreviewed	GBA
V9XRM9	V9XRM9_ZAPPR	Beta acid glucosidase (Fragment)	unreviewed	GBA
V9XUG0	V9XUG0_ZAPHU	Beta acid glucosidase (Fragment)	unreviewed	GBA
V9XVC0	V9XVC0_ZAPTR	Beta acid glucosidase (Fragment)	unreviewed	GBA
V9XVE3	V9XVE3_NAPIN	Beta acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMP6	A0A191VMP6_9SCIU	Beta-acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMR7	A0A191VMR7_UROPR	Beta-acid glucosidase (Fragment)	unreviewed	GBA
V9XV70	V9XV70_ZAPHU	Beta acid glucosidase (Fragment)	unreviewed	GBA
V9XVF1	V9XVF1_NAPIN	Beta acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMN7	A0A191VMN7_UROTO	Beta-acid glucosidase (Fragment)	unreviewed	GBA
V9XUF0	V9XUF0_NAPIN	Beta acid glucosidase (Fragment)	unreviewed	GBA
V9XUJ0	V9XUJ0_ZAPHU	Beta acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMS0	A0A191VMS0_UROEL	Beta-acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMQ0	A0A191VMQ0_UROPR	Beta-acid glucosidase (Fragment)	unreviewed	GBA
A0A0N8ETX3	A0A0N8ETX3_HETGA	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
A0A0P6JH06	A0A0P6JH06_HETGA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A191VMP8	A0A191VMP8_9SCIU	Beta-acid glucosidase (Fragment)	unreviewed	GBA
V9XRN3	V9XRN3_ZAPPR	Beta acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMT4	A0A191VMT4_UROCO	Beta-acid glucosidase (Fragment)	unreviewed	GBA
V9XVA2	V9XVA2_ZAPPR	Beta acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMP1	A0A191VMP1_UROPR	Beta-acid glucosidase (Fragment)	unreviewed	GBA
A0A0G2JDK2	A0A0G2JDK2_MOUSE	Glucosylceramidase (EC 3.2.1.45)	unreviewed	Gba
B1AWI3	B1AWI3_MOUSE	Non-lysosomal glucosylceramidase (Fragment)	unreviewed	Gba2
W5U329	W5U329_ZAPHU	Beta-acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMP9	A0A191VMP9_UROUN	Beta-acid glucosidase (Fragment)	unreviewed	GBA
A0A1S3G192	A0A1S3G192_DIPOR	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	Gba2
A0A191VMS5	A0A191VMS5_9SCIU	Beta-acid glucosidase (Fragment)	unreviewed	GBA
B5DF30	B5DF30_RAT	Gba3 protein (Fragment)	unreviewed	Gba3
A0A191VMQ5	A0A191VMQ5_UROPR	Beta-acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMR9	A0A191VMR9_UROPR	Beta-acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMQ3	A0A191VMQ3_UROCO	Beta-acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMS8	A0A191VMS8_SPEBE	Beta-acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMQ2	A0A191VMQ2_UROUN	Beta-acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMS4	A0A191VMS4_UROUN	Beta-acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMR5	A0A191VMR5_UROPR	Beta-acid glucosidase (Fragment)	unreviewed	GBA
A0A191VMS3	A0A191VMS3_9SCIU	Beta-acid glucosidase (Fragment)	unreviewed	GBA
A0A061QBR1	A0A061QBR1_9PROT	Non-lysosomal glucosylceramidase	unreviewed	Gba2
A0A1A8VIY1	A0A1A8VIY1_NOTFU	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
W5ULT4	W5ULT4_ICTPU	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
Q0V997	Q0V997_XENTR	Beta-glucosidase (3D533) (Glucosidase, beta, acid 3 (gene/pseudogene))	unreviewed	gba3
Q502A1	Q502A1_DANRE	Zgc:112375 (Zgc:112375 protein)	unreviewed	gba3
A0A1A7W8F0	A0A1A7W8F0_9TELE	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
A0A1A8BUL8	A0A1A8BUL8_9TELE	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
A0A1A8P227	A0A1A8P227_9TELE	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A1A8J899	A0A1A8J899_NOTKU	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A1A8QWL5	A0A1A8QWL5_9TELE	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
A0A1S3N887	A0A1S3N887_SALSA	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	gba2
A0A1A8VEJ5	A0A1A8VEJ5_NOTFU	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
E7F5W0	E7F5W0_DANRE	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	gba2
A0A1A8IE23	A0A1A8IE23_NOTKU	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
A0A090D8A0	A0A090D8A0_ORYLA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
H2M2J5	H2M2J5_ORYLA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba
H2LUF8	H2LUF8_ORYLA	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	gba2
V8NCD7	V8NCD7_OPHHA	Glucosylceramidase (EC 3.2.1.45) (Fragment)	unreviewed	GBA
A0A151PA66	A0A151PA66_ALLMI	Cytosolic beta-glucosidase	unreviewed	GBA3
A0A151MRU9	A0A151MRU9_ALLMI	Non-lysosomal glucosylceramidase	unreviewed	GBA2
A0A151N939	A0A151N939_ALLMI	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A1J6IA06	A0A1J6IA06_NICAT	CASP-like protein	unreviewed	GBA_LOCUS
A0A1Q9EGW0	A0A1Q9EGW0_SYMMI	Glucosylceramidase	unreviewed	GBA
A0A1Q9DWN9	A0A1Q9DWN9_SYMMI	Putative glucosylceramidase 3	unreviewed	gba-3
A0A1Q9EPN8	A0A1Q9EPN8_SYMMI	Putative glucosylceramidase 4	unreviewed	gba-4
A0A068EYG9	A0A068EYG9_EMIHU	Glucocerebrosidase 1	unreviewed	Gba1
A0A1A8EGL1	A0A1A8EGL1_9TELE	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A1A8CNT0	A0A1A8CNT0_9TELE	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A1A8CLN2	A0A1A8CLN2_9TELE	Glucosidase, beta (Bile acid) 2	unreviewed	GBA2
Q66IW2	Q66IW2_XENLA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba
U3JHQ3	U3JHQ3_FICAL	Uncharacterized protein	unreviewed	GBA2
Q66J37	Q66J37_XENLA	MGC82041 protein	unreviewed	gba3
U3JJS0	U3JJS0_FICAL	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
I3JGM4	I3JGM4_ORENI	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba
I3K565	I3K565_ORENI	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	gba2
H2VAT7	H2VAT7_TAKRU	Glucosidase, beta (bile acid) 2	unreviewed	gba2
H2VAT6	H2VAT6_TAKRU	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	gba2
H2TS47	H2TS47_TAKRU	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba
E7EZM1	E7EZM1_DANRE	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba
F8W624	F8W624_DANRE	Glucosidase, beta (bile acid) 2 (Fragment)	unreviewed	gba2
H0YUD6	H0YUD6_TAEGU	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
A0A1A7XJA4	A0A1A7XJA4_9TELE	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
H1A258	H1A258_TAEGU	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A1A8Q3J7	A0A1A8Q3J7_9TELE	Glucosidase, beta (Bile acid) 2	unreviewed	GBA2
G1K8Z8	G1K8Z8_ANOCA	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
A0A0R4IKG9	A0A0R4IKG9_DANRE	Glucosidase, beta, acid 3 (gene/pseudogene)	unreviewed	gba3
F1QHY5	F1QHY5_DANRE	Glucosidase, beta, acid 3 (gene/pseudogene)	unreviewed	gba3
A0A1A7WYD2	A0A1A7WYD2_9TELE	Glucosidase, beta (Bile acid) 2	unreviewed	GBA2
W5U686	W5U686_ICTPU	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	Gba2
A0A1D5PLB3	A0A1D5PLB3_CHICK	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
F1NYQ3	F1NYQ3_CHICK	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
A0A1A8LUZ3	A0A1A8LUZ3_9TELE	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
A0A1A8N2H2	A0A1A8N2H2_9TELE	Glucosidase, beta (Bile acid) 2 (Fragment)	unreviewed	GBA2
A0A1A8QXH6	A0A1A8QXH6_9TELE	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
H9GHP9	H9GHP9_ANOCA	Glucosylceramidase beta 2	unreviewed	GBA2
H9G623	H9G623_ANOCA	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba
A0A1A8QQ60	A0A1A8QQ60_9TELE	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A1A8RVT4	A0A1A8RVT4_9TELE	Glucosidase, beta (Bile acid) 2	unreviewed	GBA2
A0A1A8G3V6	A0A1A8G3V6_9TELE	Glucosidase, beta (Bile acid) 2	unreviewed	GBA2
A0A1A8H465	A0A1A8H465_9TELE	Glucosidase, beta (Bile acid) 2 (Fragment)	unreviewed	GBA2
A0A1A8FKF9	A0A1A8FKF9_9TELE	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
F7ETU7	F7ETU7_XENTR	Glucosidase, beta (bile acid) 2	unreviewed	gba2
A0A1A8EHM4	A0A1A8EHM4_9TELE	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A1A8HCI6	A0A1A8HCI6_9TELE	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A1A8GFE0	A0A1A8GFE0_9TELE	Glucosidase, beta (Bile acid) 2 (Fragment)	unreviewed	GBA2
A0A1U7SJU8	A0A1U7SJU8_ALLSI	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
A0A1V4JTG6	A0A1V4JTG6_PATFA	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
H3B804	H3B804_LATCH	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
H3AB73	H3AB73_LATCH	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
H3AXX8	H3AXX8_LATCH	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	GBA2
H3AB74	H3AB74_LATCH	Glucosylceramidase (EC 3.2.1.45)	unreviewed	GBA
A0A1W4YG72	A0A1W4YG72_9TELE	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba
A0A1W4YR19	A0A1W4YR19_9TELE	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	unreviewed	gba2
A0A1W4YQE2	A0A1W4YQE2_9TELE	Glucosylceramidase (EC 3.2.1.45)	unreviewed	gba
F6ZI77	F6ZI77_XENTR	Glucosidase, beta (bile acid) 2	unreviewed	gba2
K7FYC8	K7FYC8_PELSI	Glucosylceramidase beta 3 (gene/pseudogene)	unreviewed	GBA3
A0A0S7I760	A0A0S7I760_9TELE	GBA2 (Fragment)	unreviewed	GBA2
A0A0S7HMP3	A0A0S7HMP3_9TELE	GBA2 (Fragment)	unreviewed	GBA2
A0A0S7I8A8	A0A0S7I8A8_9TELE	GBA2 (Fragment)	unreviewed	GBA2
A0A0S7I822	A0A0S7I822_9TELE	GBA2 (Fragment)	unreviewed	GBA2
A0A0S7HSL2	A0A0S7HSL2_9TELE	GBA2 (Fragment)	unreviewed	GBA2
A0A0S7I3V3	A0A0S7I3V3_9TELE	GBA2 (Fragment)	unreviewed	GBA2
G1N2L2	G1N2L2_MELGA	Glucosylceramidase beta 2	unreviewed	GBA2
